"image_id","people","onlyone","drawnpeople","facingcamera","backcamera","sitting","insideroom","text","artwork","gallery","museum_collected","```csv","cat"
"DDBuvMiTHpT",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDbWwbpyFx7",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDBZ-dfzg0E",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DDC3eEqhcZZ",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDCbflUTc8m",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDcDVVhBc_s",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDcQRoFoylJ",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDcR_iuSSx3",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDcTULYP2Nq",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDcVL9kCeyO",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDCWWz7PzQ_",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDD2dP3Bqhm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
"DDdp1_FTLX_",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDDynjeyVWk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDE0lLUSTzS",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDe5zXTy23U",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDEc4A-vd7q",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDeCWwxpn55",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDeGxbOvMqo",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDehu87Pmg0",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDeN10WBa-u",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDepHScSiHd",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDeyTtzyXa4",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDfcIZgTehd",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDFzDSVzfe7",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDg37xzvjP0",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDG4KXpy9Oh",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDgyZRfMUE3",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDhd7Ddt_gh",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDhED4UB1ap",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDhFbTiJ42j",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDhg67gI_bL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDhhi_9BnlV",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDHK90DyrQZ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDHPuGiSBaU",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDHxDIJS5rk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDisfzYSZq3",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDIspUhyj2b",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"mplusmuseum",NA,NA
"DDJ1o83v1AA",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDj3Am_vZTW",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDj4k_YvzhD",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDJ8JXXNRpQ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDJ9bbgS-lW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDjbantyTd5",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDjbavszvMB",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDjk7nvvOb_",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDJr34iyqmO",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDL6n9Rxxan",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDl6VL4zaEX",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDlbfWoP4Sx",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDljXIkxZ1c",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDLV4YmTBdY",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDLvlo4PydE",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDM-9pay4Ci",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDmB4zrvV4E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDMCexLv_Ya",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDMek1Iy19Y",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDmFzZVM4nX",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDMMplLyjLI",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDmPlqKPnGb",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDmqZGoTVJZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDmyZMiy7Dn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"mplusmuseum",NA,"text"
"DDNAb9RShYG",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDnBz2pTnYV",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDngBn0O6Dq",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDo4_OcScls",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDO8cVJIntA",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDodg2az5d0",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDOdS2CzbzX",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDOR56LTEvn",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDotlIRyUqT",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDP6YKvTjtS",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDp8ceBT0kk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDPkst-z1gg",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDPNPFTz_Au",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDPOBrFToxx",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDpOLG6PcD-",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDpSMbFtcxA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDPVXIdiRqQ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDq5qyZiarV",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDqk_q4MU9m",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDqlDtIPdzZ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDqmxH5yt-A",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDr7IHMt-q8",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDRHxyxSyzQ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDrjV3sTjVQ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDrk8IwTMZO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDrkl_7zfkJ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"art_not_gallery"
"DDrlP5czoiA",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDrnoCCyF_6",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDrPEtbvDJ5",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDRUnu2xsHZ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDSBkW4vd8X",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDsgHSrSjuc",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDt-Jiivmiw",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDt72bZzvX_",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDt8JahzFNA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDt8tOwzykY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDTadt_ySIQ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"mplusmuseum",NA,"text"
"DDtMy8LPcx1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDUD85JyxcA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDUEnQFP2bZ",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDUIdtqvYbX",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDUWh9NvSCd",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDV-m47v4fD",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDV9dOTSqky",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDW1hQ3y2mH",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"art_gallery"
"DDWhVqXzSBf",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mplusmuseum",NA,"no_art_not_gallery"
"DDWjXshpo66",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDWKswCt4ye",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDXErfpyrKr",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"mplusmuseum",NA,"text"
"DDZ2H3FNMAv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"mplusmuseum",NA,"text"
"DDZa1TKvu3Q",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"mplusmuseum",NA,"people_art_gallery"
"DDZdOAST-T_",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"mplusmuseum",NA,"people_art_not_gallery"
"DDZgRvyzTx1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDZLTY-vdfv",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"mplusmuseum",NA,"text"
"DDZVJMHSe4m",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"mplusmuseum",NA,"no_art_gallery"
